1114-1	太 阳 报 是 什 么 公 司 旗 下 的 产 品 啊 ？	太 阳 报 ( 香 港 )
1114-1	太 阳 报 是 什 么 公 司 旗 下 的 产 品 啊 ？	太 阳 报 ( 香 港 《 太 阳 报 》 )
1114-1	太 阳 报 是 什 么 公 司 旗 下 的 产 品 啊 ？	太 阳 报 ( 英 国 )
1114-1	太 阳 报 是 什 么 公 司 旗 下 的 产 品 啊 ？	太 阳 报 ( 美 国 纽 约 《 太 阳 报 》 )
1115-1	菗 的 unicode 是 什 么 啊 ？	菗
1116-1	你 知 道 皂 美 舍 是 什 么 地 方 成 立 的 吗 ？	皂 美 舍
1117-1	独 山 子 组 是 谁 命 名 的 啊 ？	独 山 子 组
1118-1	加 纳 的 政 治 中 心 是 什 么 城 市 吗 ？	加 纳
1118-1	加 纳 的 政 治 中 心 是 什 么 城 市 吗 ？	迦 纳
1118-1	加 纳 的 政 治 中 心 是 什 么 城 市 吗 ？	加 纳 历 史
1118-1	加 纳 的 政 治 中 心 是 什 么 城 市 吗 ？	加 纳 ( 英 联 邦 王 国 )
1119-1	你 知 道 还 珠 格 格 是 谁 出 品 的 吗 ？	还 珠 格 格 ( 越 南 版 《 还 珠 格 格 》 )
1119-1	你 知 道 还 珠 格 格 是 谁 出 品 的 吗 ？	还 珠 格 格
1119-1	你 知 道 还 珠 格 格 是 谁 出 品 的 吗 ？	还 珠 格 格 ( 小 说 )
1119-1	你 知 道 还 珠 格 格 是 谁 出 品 的 吗 ？	还 珠 格 格 ( 琼 瑶 原 著 小 说 )
1119-1	你 知 道 还 珠 格 格 是 谁 出 品 的 吗 ？	还 珠 格 格 ( 1998 年 赵 薇 、 林 心 如 主 演 电 视 剧 )
1119-1	你 知 道 还 珠 格 格 是 谁 出 品 的 吗 ？	还 珠 格 格 ( 1998-2003 年 《 还 珠 格 格 》 系 列 电 视 剧 )
1119-1	你 知 道 还 珠 格 格 是 谁 出 品 的 吗 ？	还 珠 格 格 第 一 部
1119-1	你 知 道 还 珠 格 格 是 谁 出 品 的 吗 ？	还 珠 格 格 ( 2011 年 电 视 剧 )
1120-1	timken 3479 / 3420-b 轴 承 是 什 么 系 列 的 轴 承 啊 ？	timken 3479 / 3420-b 轴 承
1121-1	你 知 道 乌 江 的 河 流 面 积 是 多 大 吗 ？	乌 江 ( 今 安 徽 东 南 长 江 段 西 面 )
1121-1	你 知 道 乌 江 的 河 流 面 积 是 多 大 吗 ？	乌 江 ( 长 江 支 流 )
1121-1	你 知 道 乌 江 的 河 流 面 积 是 多 大 吗 ？	乌 江 古 纤 道
1121-1	你 知 道 乌 江 的 河 流 面 积 是 多 大 吗 ？	乌 江 ( 长 江 支 流 乌 江 的 别 称 )
1121-1	你 知 道 乌 江 的 河 流 面 积 是 多 大 吗 ？	乌 江
1122-1	汉 江 怪 物 2 花 了 多 少 钱 做 出 来 的 啊 ？	汉 江 怪 物 2
1123-1	你 知 道 今 夜 谁 来 共 舞 是 谁 写 的 词 吗 ？	今 夜 谁 来 共 舞
1124-1	我 想 了 解 一 下 洞 头 县 实 验 中 学 有 多 少 老 师 啊 ？	洞 头 县 实 验 中 学
1125-1	你 知 道 奥 乔 洛 格 在 2011 年 的 时 候 有 多 少 人 吗 ？	奥 乔 洛 格
1126-1	文 明 ： 太 空 是 否 已 经 发 行 ？	文 明 ： 太 空
1127-1	你 知 道 哥 斯 拉 在 别 的 地 方 片 名 是 什 么 吗 ？	哥 斯 拉 ( 1984 年 )
1127-1	你 知 道 哥 斯 拉 在 别 的 地 方 片 名 是 什 么 吗 ？	哥 斯 拉 ( 美 国 1998 年 科 幻 电 影 )
1127-1	你 知 道 哥 斯 拉 在 别 的 地 方 片 名 是 什 么 吗 ？	哥 斯 拉
1127-1	你 知 道 哥 斯 拉 在 别 的 地 方 片 名 是 什 么 吗 ？	哥 斯 拉 ( 2015 年 日 本 东 宝 电 影 公 司 出 品 的 哥 斯 拉 电 影 )
1127-1	你 知 道 哥 斯 拉 在 别 的 地 方 片 名 是 什 么 吗 ？	哥 斯 拉 ( 日 本 1984 年 怪 兽 电 影 )
1127-1	你 知 道 哥 斯 拉 在 别 的 地 方 片 名 是 什 么 吗 ？	哥 斯 拉 ( 美 国 2014 年 科 幻 怪 兽 电 影 )
1127-1	你 知 道 哥 斯 拉 在 别 的 地 方 片 名 是 什 么 吗 ？	哥 斯 拉 ( 动 作 游 戏 )
1127-1	你 知 道 哥 斯 拉 在 别 的 地 方 片 名 是 什 么 吗 ？	哥 斯 拉 ( 1954 年 )
1127-1	你 知 道 哥 斯 拉 在 别 的 地 方 片 名 是 什 么 吗 ？	新 世 纪 哥 吉 拉
1127-1	你 知 道 哥 斯 拉 在 别 的 地 方 片 名 是 什 么 吗 ？	win32.troj.axela.w
1127-1	你 知 道 哥 斯 拉 在 别 的 地 方 片 名 是 什 么 吗 ？	哥 斯 拉 ( 恐 龙 种 类 )
1127-1	你 知 道 哥 斯 拉 在 别 的 地 方 片 名 是 什 么 吗 ？	哥 斯 拉 ( 日 本 系 列 电 影 中 的 巨 型 怪 兽 )
1127-1	你 知 道 哥 斯 拉 在 别 的 地 方 片 名 是 什 么 吗 ？	哥 斯 拉 ( 2014 年 电 影 )
1127-1	你 知 道 哥 斯 拉 在 别 的 地 方 片 名 是 什 么 吗 ？	哥 斯 拉 ( 日 本 1954 年 怪 兽 电 影 )
1128-1	你 知 道 休 斯 顿 火 箭 队 获 得 过 什 么 荣 誉 吗 ？	休 斯 顿 火 箭 队
1129-1	宁 波 市 明 楼 中 学 的 班 有 多 少 人 啊 ？	宁 波 市 明 楼 中 学
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( 吴 克 群 演 唱 歌 曲 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( 炫 木 演 唱 歌 曲 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( 2008 年 泰 国 电 影 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( 爱 情 节 日 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( 西 方 节 日 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( 庄 心 妍 2014 年 新 单 曲 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( 2010 年 美 国 电 影 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( 刘 心 演 唱 歌 曲 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( 佐 傀 、 炫 木 演 唱 歌 曲 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( 阿 杜 演 唱 歌 曲 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( 大 陆 漫 画 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( 台 湾 歌 手 张 杰 演 唱 歌 曲 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	牛 郎 织 女 鹊 桥 会
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( 导 演 盖 瑞 · 马 歇 尔 指 导 作 品 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( 2 月 14 日 西 方 情 人 节 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( linkin park 演 唱 歌 曲 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( 泰 国 电 影 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	擒 人 节
1130-1	情 人 节 是 什 么 时 间 啊 ？	情 人 节 ( 2010 年 加 里 · 马 歇 尔 执 导 美 国 电 影 )
1130-1	情 人 节 是 什 么 时 间 啊 ？	2 月 14 日
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 天 津 理 工 大 学 管 理 学 院 财 务 管 理 系 主 任 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 天 津 外 国 语 学 院 党 委 书 记 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 安 徽 省 安 庆 市 水 利 局 纪 检 组 长 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 北 京 大 学 发 展 经 济 系 副 主 任 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 女 性 主 义 艺 术 家 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 蕊 ( 中 山 大 学 国 际 汉 语 学 院 讲 师 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 浙 江 省 嘉 兴 一 中 校 长 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 革 命 烈 士 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 山 西 中 医 学 院 第 二 附 属 医 院 妇 科 专 家 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 中 国 大 陆 电 影 导 演 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 重 庆 市 财 政 局 预 算 处 副 处 长 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 清 华 大 学 心 理 系 教 授 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 中 国 青 年 政 治 学 院 副 教 授 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 中 国 大 陆 影 视 导 演 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 岷 县 人 大 常 委 会 副 主 任 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 宜 昌 圣 虹 金 属 结 构 有 限 公 司 创 始 人 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 辽 宁 省 沈 阳 工 程 学 院 教 授 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 湖 南 省 冷 水 江 市 红 日 实 验 小 学 副 校 长 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 四 川 大 学
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 四 川 大 学 生 命 科 学 院 副 教 授 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 中 国 作 家 协 会 会 员 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 厦 门 市 人 大 常 委 会 委 员 、 副 秘 书 长 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 天 津 长 征 医 院 皮 肤 科 专 家 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 安 徽 省 合 肥 市 纪 委 副 书 记 、 市 监 察 局 局 长 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 西 南 财 经 大 学 保 险 学 院 教 授 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 暨 南 大 学 附 属 第 一 医 院 心 血 管 内 科 主 任 医 师 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 导 演 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 山 东 省 千 佛 山 医 院 保 健 科 副 主 任 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 企 业 战 略 培 训 师 )
1131-1	你 知 道 李 虹 是 主 治 什 么 的 吗 ？	李 虹 ( 高 级 农 艺 师 )
1132-1	重 庆 北 碚 嘉 陵 之 声 的 员 工 有 多 少 人 啊 ？	重 庆 北 碚 嘉 陵 之 声
1133-1	金 是 在 多 少 温 度 沸 腾 的 啊 ？	au
1133-1	金 是 在 多 少 温 度 沸 腾 的 啊 ？	金 ( 动 漫 《 海 贼 王 》 中 的 人 物 )
1133-1	金 是 在 多 少 温 度 沸 腾 的 啊 ？	金 ( 海 贼 王 鬼 人 )
1133-1	金 是 在 多 少 温 度 沸 腾 的 啊 ？	爱 新 觉 罗 氏
1133-1	金 是 在 多 少 温 度 沸 腾 的 啊 ？	阿 隆 · 金
1133-1	金 是 在 多 少 温 度 沸 腾 的 啊 ？	金 ( 清 朝 的 前 身 )
1133-1	金 是 在 多 少 温 度 沸 腾 的 啊 ？	金 ( 日 本 漫 画 《 精 灵 宝 可 梦 特 别 篇 》 中 的 主 角 )
1133-1	金 是 在 多 少 温 度 沸 腾 的 啊 ？	金 ( 漫 画 《 七 原 罪 》 中 的 角 色 )
1133-1	金 是 在 多 少 温 度 沸 腾 的 啊 ？	金 ( 动 漫 《 火 影 忍 者 》 中 的 人 物 )
1133-1	金 是 在 多 少 温 度 沸 腾 的 啊 ？	金
1133-1	金 是 在 多 少 温 度 沸 腾 的 啊 ？	gold ( 软 件 )
1133-1	金 是 在 多 少 温 度 沸 腾 的 啊 ？	卢 仲 宣
1133-1	金 是 在 多 少 温 度 沸 腾 的 啊 ？	金 ( 漫 画 《 神 奇 宝 贝 》 人 物 )
1133-1	金 是 在 多 少 温 度 沸 腾 的 啊 ？	金 ( 汉 字 )
1134-1	娇 妻 狠 角 色 ： 总 裁 ， 要 学 乖 这 个 小 说 书 号 是 什 么 啊 ？	娇 妻 狠 角 色 ： 总 裁 ， 要 学 乖
1135-1	你 知 道 平 流 雾 有 什 么 不 好 的 地 方 吗 ？	平 流 雾
1136-1	桂 春 11 号 的 产 品 叫 什 么 名 字 啊 ？	桂 春 11 号
1137-1	曼 来 村 的 降 水 量 是 多 少 啊 ？	曼 来 村 ( 云 南 省 永 德 县 大 雪 山 彝 族 拉 祜 族 傣 族 乡 下 辖 村 )
1137-1	曼 来 村 的 降 水 量 是 多 少 啊 ？	曼 来 村 ( 云 南 省 沧 源 佤 族 自 治 县 勐 来 乡 下 辖 村 )
1137-1	曼 来 村 的 降 水 量 是 多 少 啊 ？	曼 来 村 ( 云 南 省 勐 海 县 西 定 乡 下 辖 村 )
1138-1	杠 杆 收 购 是 来 自 什 么 地 方 的 啊 ？	lbos
1138-1	杠 杆 收 购 是 来 自 什 么 地 方 的 啊 ？	杠 杆 收 购
1139-1	广 州 威 骏 汽 车 贸 易 有 限 公 司 是 在 什 么 地 方 的 公 司 啊 ？	广 州 威 骏 汽 车 贸 易 有 限 公 司
1141-1	后 宫 如 懿 传 的 主 人 公 是 谁 啊 ？	后 宫 如 懿 传 ( 流 潋 紫 创 作 小 说 )
1141-1	后 宫 如 懿 传 的 主 人 公 是 谁 啊 ？	后 宫 如 懿 传 ( 2015 年 清 宫 大 型 宫 斗 电 视 剧 )
1141-1	后 宫 如 懿 传 的 主 人 公 是 谁 啊 ？	后 宫 如 懿 传
1141-1	后 宫 如 懿 传 的 主 人 公 是 谁 啊 ？	后 宫 · 如 懿 传 ( 姚 晓 峰 执 导 电 视 剧 )
1142-1	茅 草 酒 主 要 管 治 什 么 的 啊 ？	茅 草 酒
1143-1	绿 党 是 在 什 么 时 候 成 立 的 啊 ？	绿 党 ( 哥 伦 比 亚 )
1143-1	绿 党 是 在 什 么 时 候 成 立 的 啊 ？	绿 党 ( 美 国 )
1143-1	绿 党 是 在 什 么 时 候 成 立 的 啊 ？	绿 党
1143-1	绿 党 是 在 什 么 时 候 成 立 的 啊 ？	绿 党 ( 捷 克 )
1143-1	绿 党 是 在 什 么 时 候 成 立 的 啊 ？	绿 党 ( 台 湾 )
1143-1	绿 党 是 在 什 么 时 候 成 立 的 啊 ？	绿 党 ( 日 本 )
1143-1	绿 党 是 在 什 么 时 候 成 立 的 啊 ？	绿 党 ( 瑞 典 )
1143-1	绿 党 是 在 什 么 时 候 成 立 的 啊 ？	绿 党 ( 以 色 列 )
1143-1	绿 党 是 在 什 么 时 候 成 立 的 啊 ？	绿 党 ( 法 国 )
1144-1	悍 马 h1 的 最 大 功 率 是 多 大 啊 ？	悍 马 h1
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 山 东 省 济 南 市 历 下 区 东 关 街 道 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 陕 西 省 汉 中 市 汉 台 区 东 关 街 道 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 洛 阳 市 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 南 阳 市 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 潍 坊 市 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 天 水 市 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 秦 州 区 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 保 定 市 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 崆 峒 区 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 安 阳 市 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 汉 中 市 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 平 凉 市 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 甘 肃 省 临 夏 市 下 辖 街 道 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 河 南 省 洛 阳 市 瀍 河 回 族 区 东 关 街 道 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 安 徽 省 宿 州 市 埇 桥 区 东 关 街 道 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 河 南 省 南 阳 市 宛 城 区 东 关 街 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 甘 肃 省 天 水 市 秦 州 区 东 关 街 道 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 陕 西 省 宝 鸡 市 陈 仓 区 东 关 街 道 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 宝 鸡 市 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 济 南 市 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 宿 州 市 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 安 顺 市 )
1145-1	你 知 道 东 关 街 道 经 常 住 多 少 人 啊 ？	东 关 街 道 ( 临 夏 市 )
1146-1	微 山 县 人 民 医 院 是 在 什 么 时 候 建 院 的 ？	微 山 县 人 民 医 院
1147-1	恶 作 剧 之 吻 是 在 什 么 国 家 播 出 的 啊 ？	恶 作 剧 之 吻
1147-1	恶 作 剧 之 吻 是 在 什 么 国 家 播 出 的 啊 ？	恶 作 剧 之 吻 ( tms entertainment 改 编 的 电 视 动 画 )
1147-1	恶 作 剧 之 吻 是 在 什 么 国 家 播 出 的 啊 ？	恶 作 剧 之 吻 ( 2014 年 陈 思 诚 ， 田 中 千 绘 主 演 的 电 影 )
1147-1	恶 作 剧 之 吻 是 在 什 么 国 家 播 出 的 啊 ？	恶 作 剧 之 吻 ( 日 本 电 视 剧 )
1147-1	恶 作 剧 之 吻 是 在 什 么 国 家 播 出 的 啊 ？	恶 作 剧 之 吻 ( 1996 年 柏 原 崇 、 佐 藤 蓝 子 主 演 日 剧 )
1147-1	恶 作 剧 之 吻 是 在 什 么 国 家 播 出 的 啊 ？	恶 作 剧 之 吻 ( 2010 年 金 贤 重 、 郑 素 敏 主 演 韩 剧 )
1147-1	恶 作 剧 之 吻 是 在 什 么 国 家 播 出 的 啊 ？	恶 作 剧 之 吻 ( 韩 国 电 视 剧 )
1147-1	恶 作 剧 之 吻 是 在 什 么 国 家 播 出 的 啊 ？	恶 作 剧 之 吻 ( 2005 年 郑 元 畅 ， 林 依 晨 主 演 台 剧 )
1147-1	恶 作 剧 之 吻 是 在 什 么 国 家 播 出 的 啊 ？	一 吻 定 情
1147-1	恶 作 剧 之 吻 是 在 什 么 国 家 播 出 的 啊 ？	爱 在 响 螺 湾
1147-1	恶 作 剧 之 吻 是 在 什 么 国 家 播 出 的 啊 ？	恶 作 剧 之 吻 ( 2008 年 日 本 动 画 剧 )
1147-1	恶 作 剧 之 吻 是 在 什 么 国 家 播 出 的 啊 ？	青 涩 爱 情
1148-1	长 庚 大 学 的 员 工 有 多 少 人 啊 ？	长 庚 大 学
1149-1	我 想 知 道 暗 夜 芳 人 的 颜 色 是 什 么 啊 ？	暗 夜 芳 人
1150-1	2015 年 是 什 么 年 份 ？	2015
1150-1	2015 年 是 什 么 年 份 ？	2015 年 ( 年 表 )
1150-1	2015 年 是 什 么 年 份 ？	2015 年 ( 歌 曲 )
1150-1	2015 年 是 什 么 年 份 ？	2015 年
1151-1	滨 河 街 道 是 什 么 时 候 管 辖 啊 ？	滨 河 街 道 ( 内 蒙 古 自 治 区 乌 海 市 海 勃 湾 区 下 辖 街 道 )
1151-1	滨 河 街 道 是 什 么 时 候 管 辖 啊 ？	滨 河 街 道 ( 定 陶 县 )
1151-1	滨 河 街 道 是 什 么 时 候 管 辖 啊 ？	滨 河 街 道 ( 临 汾 滨 河 街 道 )
1151-1	滨 河 街 道 是 什 么 时 候 管 辖 啊 ？	滨 河 街 道 ( 北 京 市 )
1151-1	滨 河 街 道 是 什 么 时 候 管 辖 啊 ？	滨 河 街 道 ( 沈 阳 市 )
1151-1	滨 河 街 道 是 什 么 时 候 管 辖 啊 ？	滨 河 街 道 ( 唐 河 县 )
1151-1	滨 河 街 道 是 什 么 时 候 管 辖 啊 ？	滨 河 街 道 ( 北 京 市 平 谷 区 滨 河 街 道 )
1151-1	滨 河 街 道 是 什 么 时 候 管 辖 啊 ？	滨 河 街 道 ( 山 东 省 菏 泽 市 定 陶 县 下 辖 街 道 )
1151-1	滨 河 街 道 是 什 么 时 候 管 辖 啊 ？	滨 河 街 道 ( 山 西 省 吕 梁 市 离 石 区 滨 河 街 道 )
1151-1	滨 河 街 道 是 什 么 时 候 管 辖 啊 ？	滨 河 街 道 ( 通 辽 市 )
1151-1	滨 河 街 道 是 什 么 时 候 管 辖 啊 ？	滨 河 街 道 ( 吕 梁 市 )
1151-1	滨 河 街 道 是 什 么 时 候 管 辖 啊 ？	滨 河 街 道 ( 乌 海 市 )
1152-1	技 嘉 nx66tg2dp 的 核 心 频 率 是 多 大 啊 ？	技 嘉 nx66tg2dp
1154-1	你 知 道 百 优 838 是 什 么 种 类 的 吗 ？	百 优 838
1155-1	河 南 领 航 产 品 化 工 有 限 公 司 是 什 么 类 型 的 公 司 啊 ？	河 南 领 航 产 品 化 工 有 限 公 司
1156-1	中 山 大 学 政 治 与 公 共 事 务 管 理 学 院 的 院 长 是 谁 啊 ？	中 山 大 学 政 治 与 公 共 事 务 管 理 学 院
1158-1	你 知 道 速 龙 ii 170u 缓 存 有 多 大 吗 ？	速 龙 ii 170u
1159-1	我 爱 董 小 姐 这 首 歌 是 谁 作 曲 的 啊 ？	我 爱 董 小 姐
1160-1	北 京 地 铁 大 兴 线 最 快 速 度 是 多 少 ？	北 京 地 铁 大 兴 线
1161-1	304 不 锈 钢 管 可 以 用 于 什 么 范 围 啊 ？	304 不 锈 钢 管
1162-1	卫 子 夫 是 在 什 么 国 家 制 作 的 啊 ？	卫 子 夫 ( 电 视 剧 )
1162-1	卫 子 夫 是 在 什 么 国 家 制 作 的 啊 ？	卫 子 夫 ( 历 史 人 物 )
1162-1	卫 子 夫 是 在 什 么 国 家 制 作 的 啊 ？	卫 子 夫 ( 汉 武 帝 第 二 任 皇 后 )
1162-1	卫 子 夫 是 在 什 么 国 家 制 作 的 啊 ？	卫 子 夫
1162-1	卫 子 夫 是 在 什 么 国 家 制 作 的 啊 ？	卫 子 夫 ( 2014 年 王 珞 丹 、 林 峯 主 演 电 视 剧 )
1162-1	卫 子 夫 是 在 什 么 国 家 制 作 的 啊 ？	卫 子 夫 ( 孝 武 卫 皇 后 )
1162-1	卫 子 夫 是 在 什 么 国 家 制 作 的 啊 ？	卫 子 夫 ( 2016 年 袁 姗 姗 、 张 丹 峰 演 出 的 电 影 )
1162-1	卫 子 夫 是 在 什 么 国 家 制 作 的 啊 ？	卫 子 夫 ( 孝 武 思 皇 后 )
1163-1	长 阳 高 尔 夫 球 冠 军 赛 是 什 么 地 方 主 办 的 啊 ？	长 阳 高 尔 夫 球 冠 军 赛
1164-1	鸳 鸯 眼 是 在 什 么 地 方 的 病 啊 ？	鸳 鸯 眼
1166-1	你 知 道 波 滕 施 泰 因 有 多 少 人 吗 ？	波 滕 施 泰 因
1168-1	东 风 水 库 的 集 水 大 概 有 多 大 面 积 ？	东 风 水 库 ( 莆 田 县 东 风 水 库 )
1168-1	东 风 水 库 的 集 水 大 概 有 多 大 面 积 ？	东 风 水 库 ( 嫩 江 )
1168-1	东 风 水 库 的 集 水 大 概 有 多 大 面 积 ？	东 风 水 库 ( 巴 彦 )
1168-1	东 风 水 库 的 集 水 大 概 有 多 大 面 积 ？	东 风 水 库 ( 佛 山 市 东 风 水 库 )
1168-1	东 风 水 库 的 集 水 大 概 有 多 大 面 积 ？	东 风 水 库 ( 云 浮 市 东 风 水 库 )
1168-1	东 风 水 库 的 集 水 大 概 有 多 大 面 积 ？	东 风 水 库 ( 浦 城 )
1168-1	东 风 水 库 的 集 水 大 概 有 多 大 面 积 ？	东 风 水 库 ( 金 堂 县 东 风 水 库 )
1168-1	东 风 水 库 的 集 水 大 概 有 多 大 面 积 ？	白 洪 溪 水 库
1168-1	东 风 水 库 的 集 水 大 概 有 多 大 面 积 ？	东 风 水 库 ( 习 水 )
1168-1	东 风 水 库 的 集 水 大 概 有 多 大 面 积 ？	东 风 水 库 ( 凤 翔 )
1168-1	东 风 水 库 的 集 水 大 概 有 多 大 面 积 ？	东 风 水 库
1168-1	东 风 水 库 的 集 水 大 概 有 多 大 面 积 ？	东 风 水 库 ( 浦 城 县 东 风 水 库 )
1168-1	东 风 水 库 的 集 水 大 概 有 多 大 面 积 ？	东 风 水 库 ( 玉 溪 )
1168-1	东 风 水 库 的 集 水 大 概 有 多 大 面 积 ？	东 风 水 库 ( 嫩 江 县 东 风 水 库 )
1169-1	你 知 道 碎 石 之 锤 是 多 少 秒 可 以 伤 害 的 ？	碎 石 之 锤
1170-1	刘 村 一 村 是 属 于 什 么 镇 的 啊 ？	刘 村 一 村
1171-1	无 尘 玻 璃 打 砂 机 是 说 什 么 内 容 的 啊 ？	无 尘 玻 璃 打 砂 机
1172-1	林 文 光 现 在 是 什 么 职 务 的 啊 ？	林 文 光 ( 广 东 省 汕 头 市 濠 江 区 政 府 副 区 长 )
1172-1	林 文 光 现 在 是 什 么 职 务 的 啊 ？	林 文 光 ( 中 国 收 藏 家 协 会 会 员 )
1172-1	林 文 光 现 在 是 什 么 职 务 的 啊 ？	林 文 光
1172-1	林 文 光 现 在 是 什 么 职 务 的 啊 ？	林 文 光 ( 石 雕 艺 术 家 )
1172-1	林 文 光 现 在 是 什 么 职 务 的 啊 ？	林 文 光 ( 印 尼 爱 国 华 商 )
